"","LeftMouse1_x","LeftMouse1_y","Time","Time_normalized","Time_normalized_seconds"
"163",0,0,146340612,2527200,2.5272
"164",0,0,146356212,2542800,2.5428
"165",0,0,146371812,2558400,2.5584
"166",0,0,146387412,2574000,2.574
"167",0,0,146403012,2589600,2.5896
"168",0,0,146418612,2605200,2.6052
"169",0,0,146434212,2620800,2.6208
"170",0,0,146449812,2636400,2.6364
"171",0,0,146465412,2652000,2.652
"172",0,0,146481012,2667600,2.6676
"173",0,0,146496612,2683200,2.6832
"174",0,0,146512212,2698800,2.6988
"175",0,0,146527812,2714400,2.7144
"176",0,0,146543412,2730000,2.73
"177",0,0,146559012,2745600,2.7456
"178",0,0,146574612,2761200,2.7612
"179",0,0,146590212,2776800,2.7768
"180",0,0,146605812,2792400,2.7924
"181",0,0,146621412,2808000,2.808
"182",0,0,146637012,2823600,2.8236
"183",0,0,146652612,2839200,2.8392
"184",0,0,146668212,2854800,2.8548
"185",0,0,146683812,2870400,2.8704
"186",0,0,146699412,2886000,2.886
"187",0,0,146715012,2901600,2.9016
"188",0,0,146730612,2917200,2.9172
"189",0,0,146746212,2932800,2.9328
"190",0,0,146761812,2948400,2.9484
"191",0,0,146777412,2964000,2.964
"192",0,0,146793012,2979600,2.9796
"193",0,0,146808612,2995200,2.9952
"194",0,0,146824212,3010800,3.0108
"195",0,0,146839812,3026400,3.0264
"196",0,0,146855412,3042000,3.042
"197",0,0,146871012,3057600,3.0576
"198",0,0,146886612,3073200,3.0732
"199",0,0,146902212,3088800,3.0888
"200",0,0,146917812,3104400,3.1044
"201",0,0,146933412,3120000,3.12
"202",0,0,146949012,3135600,3.1356
"203",0,0,146964612,3151200,3.1512
"204",0,0,146980212,3166800,3.1668
"205",0,0,146995812,3182400,3.1824
"206",0,0,147011412,3198000,3.198
"207",0,0,147027012,3213600,3.2136
"208",0,0,147042612,3229200,3.2292
"209",0,0,147058212,3244800,3.2448
"210",0,0,147073812,3260400,3.2604
"211",0,0,147089412,3276000,3.276
"212",0,0,147105012,3291600,3.2916
"213",0,0,147120612,3307200,3.3072
"214",0,0,147136212,3322800,3.3228
"215",0,0,147151812,3338400,3.3384
"216",0,0,147167412,3354000,3.354
"217",0,0,147183012,3369600,3.3696
"218",0,0,147198612,3385200,3.3852
"219",0,0,147214212,3400800,3.4008
"220",0,0,147229812,3416400,3.4164
"221",0,0,147245412,3432000,3.432
"222",0,0,147261012,3447600,3.4476
"223",0,0,147276612,3463200,3.4632
"224",0,0,147292212,3478800,3.4788
"225",0,0,147307812,3494400,3.4944
"226",0,0,147323412,3510000,3.51
"227",0,0,147339012,3525600,3.5256
"228",0,0,147354612,3541200,3.5412
"229",0,0,147370212,3556800,3.5568
"230",0,0,147385812,3572400,3.5724
"231",0,0,147401412,3588000,3.588
"232",0,0,147417012,3603600,3.6036
"233",0,0,147432612,3619200,3.6192
"234",0,0,147448212,3634800,3.6348
"235",0,0,147463812,3650400,3.6504
"236",0,0,147479412,3666000,3.666
"237",0,0,147495012,3681600,3.6816
"238",0,0,147510612,3697200,3.6972
"239",0,0,147526212,3712800,3.7128
"240",0,0,147541812,3728400,3.7284
"241",0,0,147557412,3744000,3.744
"242",0,0,147573012,3759600,3.7596
"243",0,0,147588612,3775200,3.7752
"244",0,0,147604212,3790800,3.7908
"245",0,0,147619812,3806400,3.8064
"246",0,0,147635412,3822000,3.822
"247",0,0,147651012,3837600,3.8376
"248",0,0,147666612,3853200,3.8532
"249",0,0,147682212,3868800,3.8688
"250",0,0,147697812,3884400,3.8844
"251",0,0,147713412,3900000,3.9
"252",0,0,147729012,3915600,3.9156
"253",0,0,147744612,3931200,3.9312
"254",0,0,147760212,3946800,3.9468
"255",0,0,147775812,3962400,3.9624
"256",0,0,147791412,3978000,3.978
"257",0,0,147807012,3993600,3.9936
"258",0,0,147822612,4009200,4.0092
"259",0,0,147838212,4024800,4.0248
"260",0,0,147853812,4040400,4.0404
"261",0,0,147869412,4056000,4.056
"262",0,0,147885012,4071600,4.0716
"263",0,0,147900612,4087200,4.0872
"264",0,0,147916212,4102800,4.1028
"265",0,0,147931812,4118400,4.1184
"266",0,0,147947412,4134000,4.134
"267",0,0,147963012,4149600,4.1496
"268",0,0,147978612,4165200,4.1652
"269",0,0,147994212,4180800,4.1808
"270",0,0,148009812,4196400,4.1964
"271",0,0,148025412,4212000,4.212
"272",0,0,148041012,4227600,4.2276
"273",0,0,148056612,4243200,4.2432
"274",0,0,148072212,4258800,4.2588
"275",0,0,148087812,4274400,4.2744
"276",0,0,148103412,4290000,4.29
"277",0,0,148119012,4305600,4.3056
"278",0,0,148134612,4321200,4.3212
"279",0,0,148150212,4336800,4.3368
"280",0,0,148165812,4352400,4.3524
"281",0,0,148181412,4368000,4.368
"282",0,0,148197012,4383600,4.3836
"283",0,0,148212612,4399200,4.3992
"284",0,0,148228212,4414800,4.4148
"285",0,0,148243812,4430400,4.4304
"286",0,0,148259412,4446000,4.446
"287",0,0,148275012,4461600,4.4616
"288",0,0,148290612,4477200,4.4772
"289",0,0,148306212,4492800,4.4928
"290",0,0,148321812,4508400,4.5084
"291",0,0,148337412,4524000,4.524
"292",0,0,148353012,4539600,4.5396
"293",0,0,148368612,4555200,4.5552
"294",0,0,148384212,4570800,4.5708
"295",0,0,148399812,4586400,4.5864
"296",0,0,148415412,4602000,4.602
"297",0,0,148431012,4617600,4.6176
"298",0,0,148446612,4633200,4.6332
"299",0,0,148462212,4648800,4.6488
"300",0,0,148477812,4664400,4.6644
"301",0,0,148493412,4680000,4.68
"302",0,0,148509012,4695600,4.6956
"303",0,0,148524612,4711200,4.7112
"304",0,0,148540212,4726800,4.7268
"305",0,0,148555812,4742400,4.7424
"306",0,0,148571412,4758000,4.758
"307",0,0,148587012,4773600,4.7736
"308",0,0,148602612,4789200,4.7892
"309",0,0,148618212,4804800,4.8048
"310",0,0,148633812,4820400,4.8204
"311",0,0,148649412,4836000,4.836
"312",0,0,148665012,4851600,4.8516
"313",0,0,148680612,4867200,4.8672
"314",0,0,148696212,4882800,4.8828
"315",0,0,148711812,4898400,4.8984
"316",0,0,148727412,4914000,4.914
"317",0,0,148743012,4929600,4.9296
"318",0,0,148758612,4945200,4.9452
"319",0,0,148774212,4960800,4.9608
"320",0,0,148789812,4976400,4.9764
"321",0,0,148805412,4992000,4.992
"322",0,0,148821012,5007600,5.0076
"323",0,0,148836612,5023200,5.0232
"324",0,0,148852212,5038800,5.0388
"325",0,0,148867812,5054400,5.0544
"326",0,0,148883412,5070000,5.07
"327",0,0,148899012,5085600,5.0856
"328",0,0,148914612,5101200,5.1012
"329",0,0,148930212,5116800,5.1168
"330",0,0,148945812,5132400,5.1324
"331",0,0,148961412,5148000,5.148
"332",0,0,148977012,5163600,5.1636
"333",0,0,148992612,5179200,5.1792
"334",0,0,149008212,5194800,5.1948
"335",0,0,149023812,5210400,5.2104
"336",0,0,149039412,5226000,5.226
"337",0,0,149055012,5241600,5.2416
"338",0,0,149070612,5257200,5.2572
"339",0,0,149086212,5272800,5.2728
"340",0,0,149101812,5288400,5.2884
"341",0,0,149117412,5304000,5.304
"342",0,0,149133012,5319600,5.3196
"343",0,0,149148612,5335200,5.3352
"344",0,0,149164212,5350800,5.3508
"345",0,0,149179812,5366400,5.3664
"346",0,0,149195412,5382000,5.382
"347",0,0,149211012,5397600,5.3976
"348",0,0,149226612,5413200,5.4132
"349",0,0,149242212,5428800,5.4288
"350",0,0,149257812,5444400,5.4444
"351",0,0,149273412,5460000,5.46
"352",0,0,149289012,5475600,5.4756
"353",0,0,149304612,5491200,5.4912
"354",0,0,149320212,5506800,5.5068
"355",0,0,149335812,5522400,5.5224
"356",0,0,149351412,5538000,5.538
"357",0,0,149367012,5553600,5.5536
"358",0,0,149382612,5569200,5.5692
"359",0,0,149398212,5584800,5.5848
"360",0,0,149413812,5600400,5.6004
"361",0,0,149429412,5616000,5.616
"362",0,0,149445012,5631600,5.6316
"363",0,0,149460612,5647200,5.6472
"364",0,0,149476212,5662800,5.6628
"365",0,0,149491812,5678400,5.6784
"366",0,0,149507412,5694000,5.694
"367",0,0,149523012,5709600,5.7096
"368",0,0,149538612,5725200,5.7252
"369",0,0,149554212,5740800,5.7408
"370",0,0,149569812,5756400,5.7564
"371",0,0,149585412,5772000,5.772
"372",0,0,149601012,5787600,5.7876
"373",0,0,149616612,5803200,5.8032
"374",0,0,149632212,5818800,5.8188
"375",0,0,149647812,5834400,5.8344
"376",0,0,149663412,5850000,5.85
"377",0,0,149679012,5865600,5.8656
"378",0,0,149694612,5881200,5.8812
"379",0,0,149710212,5896800,5.8968
"380",0,0,149725812,5912400,5.9124
"381",0,0,149741412,5928000,5.928
"382",0,0,149757012,5943600,5.9436
"383",0,0,149772612,5959200,5.9592
"384",0,0,149788212,5974800,5.9748
"385",0,0,149803812,5990400,5.9904
"386",0,0,149819412,6006000,6.006
"387",0,0,149835012,6021600,6.0216
"388",0,0,149850612,6037200,6.0372
"389",0,0,149866212,6052800,6.0528
"390",0,0,149881812,6068400,6.0684
"391",0,0,149897412,6084000,6.084
"392",0,0,149913012,6099600,6.0996
"393",0,0,149928612,6115200,6.1152
"394",0,0,149944212,6130800,6.1308
"395",0,0,149959812,6146400,6.1464
"396",0,0,149975412,6162000,6.162
"397",0,0,149991012,6177600,6.1776
"398",0,0,150006612,6193200,6.1932
"399",0,0,150022212,6208800,6.2088
"400",0,0,150037812,6224400,6.2244
"401",0,0,150053412,6240000,6.24
"402",0,0,150069012,6255600,6.2556
"403",0,0,150084612,6271200,6.2712
"404",0,0,150100212,6286800,6.2868
"405",0,0,150115812,6302400,6.3024
"406",0,0,150131412,6318000,6.318
"407",0,3,150147012,6333600,6.3336
"408",0,0,150162612,6349200,6.3492
"409",0,1,150178212,6364800,6.3648
"410",0,0,150193812,6380400,6.3804
"411",0,3,150209412,6396000,6.396
"412",0,1,150225012,6411600,6.4116
"413",0,2,150240612,6427200,6.4272
"414",0,0,150256212,6442800,6.4428
"415",0,3,150271812,6458400,6.4584
"416",0,1,150287412,6474000,6.474
"417",0,0,150303012,6489600,6.4896
"418",0,4,150318612,6505200,6.5052
"419",0,0,150334212,6520800,6.5208
"420",0,0,150349812,6536400,6.5364
"421",0,0,150365412,6552000,6.552
"422",0,2,150381012,6567600,6.5676
"423",0,1,150396612,6583200,6.5832
"424",0,0,150412212,6598800,6.5988
"425",0,0,150427812,6614400,6.6144
"426",0,3,150443412,6630000,6.63
"427",0,1,150459012,6645600,6.6456
"428",0,0,150474612,6661200,6.6612
"429",0,0,150490212,6676800,6.6768
