"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"163",0,0,150805332,2527200,2.5272
"164",0,0,150820932,2542800,2.5428
"165",0,0,150836532,2558400,2.5584
"166",0,0,150852132,2574000,2.574
"167",0,0,150867732,2589600,2.5896
"168",0,0,150883332,2605200,2.6052
"169",0,0,150898932,2620800,2.6208
"170",0,0,150914532,2636400,2.6364
"171",0,0,150930132,2652000,2.652
"172",0,0,150945732,2667600,2.6676
"173",0,0,150961332,2683200,2.6832
"174",0,0,150976932,2698800,2.6988
"175",0,0,150992532,2714400,2.7144
"176",0,0,151008132,2730000,2.73
"177",0,0,151023732,2745600,2.7456
"178",0,0,151039332,2761200,2.7612
"179",0,0,151054932,2776800,2.7768
"180",0,0,151070532,2792400,2.7924
"181",0,0,151086132,2808000,2.808
"182",0,0,151101732,2823600,2.8236
"183",0,0,151117332,2839200,2.8392
"184",0,0,151132932,2854800,2.8548
"185",0,0,151148532,2870400,2.8704
"186",0,0,151164132,2886000,2.886
"187",0,0,151179732,2901600,2.9016
"188",0,0,151195332,2917200,2.9172
"189",0,0,151210932,2932800,2.9328
"190",0,0,151226532,2948400,2.9484
"191",0,0,151242132,2964000,2.964
"192",0,0,151257732,2979600,2.9796
"193",0,0,151273332,2995200,2.9952
"194",0,0,151288932,3010800,3.0108
"195",0,0,151304532,3026400,3.0264
"196",0,0,151320132,3042000,3.042
"197",0,0,151335732,3057600,3.0576
"198",0,0,151351332,3073200,3.0732
"199",0,0,151366932,3088800,3.0888
"200",0,0,151382532,3104400,3.1044
"201",0,0,151398132,3120000,3.12
"202",0,0,151413732,3135600,3.1356
"203",0,0,151429332,3151200,3.1512
"204",0,0,151444932,3166800,3.1668
"205",0,0,151460532,3182400,3.1824
"206",0,0,151476132,3198000,3.198
"207",0,0,151491732,3213600,3.2136
"208",0,0,151507332,3229200,3.2292
"209",0,0,151522932,3244800,3.2448
"210",0,0,151538532,3260400,3.2604
"211",0,0,151554132,3276000,3.276
"212",0,0,151569732,3291600,3.2916
"213",0,0,151585332,3307200,3.3072
"214",0,0,151600932,3322800,3.3228
"215",0,0,151616532,3338400,3.3384
"216",0,0,151632132,3354000,3.354
"217",0,0,151647732,3369600,3.3696
"218",0,0,151663332,3385200,3.3852
"219",0,0,151678932,3400800,3.4008
"220",0,0,151694532,3416400,3.4164
"221",0,0,151710132,3432000,3.432
"222",0,0,151725732,3447600,3.4476
"223",0,0,151741332,3463200,3.4632
"224",0,0,151756932,3478800,3.4788
"225",0,0,151772532,3494400,3.4944
"226",0,0,151788132,3510000,3.51
"227",0,0,151803732,3525600,3.5256
"228",0,0,151819332,3541200,3.5412
"229",0,0,151834932,3556800,3.5568
"230",0,0,151850532,3572400,3.5724
"231",0,0,151866132,3588000,3.588
"232",0,0,151881732,3603600,3.6036
"233",0,0,151897332,3619200,3.6192
"234",0,0,151912932,3634800,3.6348
"235",0,0,151928532,3650400,3.6504
"236",0,0,151944132,3666000,3.666
"237",0,0,151959732,3681600,3.6816
"238",0,0,151975332,3697200,3.6972
"239",0,0,151990932,3712800,3.7128
